id,title,description,availability,condition,price,link,image_link,brand,google_product_category,additional_image_link,availability_circle_origin.latitude,availability_circle_origin.longitude,availability_circle_radius,availability_circle_radius_unit,availability_postal_codes
banner_41,Medicina CM - Vestibular,Medicina CM - Vestibular - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/medicina,https://storage.googleapis.com/cms-site-integrado/175_Banner_Deskop_MEDICINA_VESTIBULAR_AGENDADO_CENTRO_UNIV_fc180adbba/175_Banner_Deskop_MEDICINA_VESTIBULAR_AGENDADO_CENTRO_UNIV_fc180adbba.jpg,Grupo Integrado,Educação > Medicina,https://storage.googleapis.com/cms-site-integrado/175_Banner_Mobile_MEDICINA_VESTIBULAR_AGENDADO_CENTRO_UNIV_78f0fac31c/175_Banner_Mobile_MEDICINA_VESTIBULAR_AGENDADO_CENTRO_UNIV_78f0fac31c.jpg,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
banner_44,Calculadora ENEM,Calculadora ENEM - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://calculadoraenem.grupointegrado.br/,https://storage.googleapis.com/cms-site-integrado/200_Banner_Desktop_PERSONA_2_CALCULADORA_ENEM_Centro_Universtirario_f4f67dd972/200_Banner_Desktop_PERSONA_2_CALCULADORA_ENEM_Centro_Universtirario_f4f67dd972.jpg,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/200_Banner_Mobile_PERSONA_2_CALCULADORA_ENEM_Centro_Universtirario_26c3ee7717/200_Banner_Mobile_PERSONA_2_CALCULADORA_ENEM_Centro_Universtirario_26c3ee7717.jpg,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
banner_42,Medicina CM - Portador,Medicina CM - Portador - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/medicina,https://storage.googleapis.com/cms-site-integrado/114_PRO_Medicina_Portador_de_Diploma_Banner_Desktop_fe939b3b87/114_PRO_Medicina_Portador_de_Diploma_Banner_Desktop_fe939b3b87.jpg,Grupo Integrado,Educação > Medicina,https://storage.googleapis.com/cms-site-integrado/114_PRO_Medicina_Portador_de_Diploma_Banner_mobile_7341cdf5e1/114_PRO_Medicina_Portador_de_Diploma_Banner_mobile_7341cdf5e1.jpg,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
banner_16,Graduação EAD,Graduação EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/ead,https://storage.googleapis.com/cms-site-integrado/155_Banner_Desktop_EAD_MODULO_1_2026_08af7dbee2/155_Banner_Desktop_EAD_MODULO_1_2026_08af7dbee2.jpg,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/155_Banner_Mobile_EAD_MODULO_1_2026_571a47fe21/155_Banner_Mobile_EAD_MODULO_1_2026_571a47fe21.jpg,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
banner_39,Graduação presencial ,Graduação presencial  - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial,https://storage.googleapis.com/cms-site-integrado/161_Banner_Desk_V2_GRADUACAO_PRESENCIAL_DESDOBRES_afa5b34570/161_Banner_Desk_V2_GRADUACAO_PRESENCIAL_DESDOBRES_afa5b34570.jpg,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/161_Banner_Mobile_V2_GRADUACAO_PRESENCIAL_DESDOBRES_11bae2f615/161_Banner_Mobile_V2_GRADUACAO_PRESENCIAL_DESDOBRES_11bae2f615.jpg,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
banner_34,Graduação semipresencial,Graduação semipresencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/semipresencial,https://storage.googleapis.com/cms-site-integrado/159_Banner_Desktop_SEMIPRESENCIAL_DESDOBRES_2026_745282670a/159_Banner_Desktop_SEMIPRESENCIAL_DESDOBRES_2026_745282670a.jpg,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/159_Banner_Mobile_SEMIPRESENCIAL_DESDOBRES_2026_f815263717/159_Banner_Mobile_SEMIPRESENCIAL_DESDOBRES_2026_f815263717.jpg,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_5_img1,Direito,Direito - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/direito,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Direito1920x1080_93ae2c9180/integrado_Catalogo_Presencial_Direito1920x1080_93ae2c9180.png,Grupo Integrado,Educação > Direito,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Direito1920x1080_93ae2c9180/large_integrado_Catalogo_Presencial_Direito1920x1080_93ae2c9180.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_5_img2,Direito,Direito - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/direito,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Direito1080x1080_30d24ed9a8/integrado_Catalogo_Presencial_Direito1080x1080_30d24ed9a8.png,Grupo Integrado,Educação > Direito,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Direito1080x1080_30d24ed9a8/large_integrado_Catalogo_Presencial_Direito1080x1080_30d24ed9a8.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_6_img1,Educação Física - Bacharelado,Educação Física - Bacharelado - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/educacao-fisica,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Educacao_Fisica1920x1080_a10b4eea95/integrado_Catalogo_Presencial_Educacao_Fisica1920x1080_a10b4eea95.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Educacao_Fisica1920x1080_a10b4eea95/large_integrado_Catalogo_Presencial_Educacao_Fisica1920x1080_a10b4eea95.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_6_img2,Educação Física - Bacharelado,Educação Física - Bacharelado - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/educacao-fisica,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Educacao_Fisica1080x1080_b71f7f9e30/integrado_Catalogo_Presencial_Educacao_Fisica1080x1080_b71f7f9e30.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Educacao_Fisica1080x1080_b71f7f9e30/large_integrado_Catalogo_Presencial_Educacao_Fisica1080x1080_b71f7f9e30.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_7_img1,Enfermagem,Enfermagem - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/enfermagem,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Enfermagem1920x1080_e85715bf47/integrado_Catalogo_Presencial_Enfermagem1920x1080_e85715bf47.png,Grupo Integrado,Educação > Enfermagem,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Enfermagem1920x1080_e85715bf47/large_integrado_Catalogo_Presencial_Enfermagem1920x1080_e85715bf47.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_7_img2,Enfermagem,Enfermagem - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/enfermagem,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Enfermagem1080x1080_895e112b09/integrado_Catalogo_Presencial_Enfermagem1080x1080_895e112b09.png,Grupo Integrado,Educação > Enfermagem,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Enfermagem1080x1080_895e112b09/large_integrado_Catalogo_Presencial_Enfermagem1080x1080_895e112b09.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_9_img1,Farmácia,Farmácia - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/farmacia,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Farmacia1920x1080_a1dcebe5a3/integrado_Catalogo_Presencial_Farmacia1920x1080_a1dcebe5a3.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Farmacia1920x1080_a1dcebe5a3/large_integrado_Catalogo_Presencial_Farmacia1920x1080_a1dcebe5a3.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_9_img2,Farmácia,Farmácia - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/farmacia,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Farmacia1080x1080_b0cc3f779d/integrado_Catalogo_Presencial_Farmacia1080x1080_b0cc3f779d.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Farmacia1080x1080_b0cc3f779d/large_integrado_Catalogo_Presencial_Farmacia1080x1080_b0cc3f779d.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_10_img1,Fisioterapia,Fisioterapia - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/fisioterapia,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Fisioterapia1920x1080_87b5274b6c/integrado_Catalogo_Presencial_Fisioterapia1920x1080_87b5274b6c.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Fisioterapia1920x1080_87b5274b6c/large_integrado_Catalogo_Presencial_Fisioterapia1920x1080_87b5274b6c.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_10_img2,Fisioterapia,Fisioterapia - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/fisioterapia,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Fisioterapia1080x1080_cc398bb619/integrado_Catalogo_Presencial_Fisioterapia1080x1080_cc398bb619.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Fisioterapia1080x1080_cc398bb619/large_integrado_Catalogo_Presencial_Fisioterapia1080x1080_cc398bb619.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_103,MBA em Coaching Aplicado à Gestão de Pessoas,MBA em Coaching Aplicado à Gestão de Pessoas - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/mba-em-coaching-aplicado-a-gestao-de-pessoas,https://storage.googleapis.com/cms-site-integrado/mba_em_coaching_aplicado_a_gestao_de_pessoas_65632e176f/mba_em_coaching_aplicado_a_gestao_de_pessoas_65632e176f.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/large_mba_em_coaching_aplicado_a_gestao_de_pessoas_65632e176f/large_mba_em_coaching_aplicado_a_gestao_de_pessoas_65632e176f.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_11_img1,Nutrição,Nutrição - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/nutricao,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Nutricao1080x1080_4e8f3ba820/integrado_Catalogo_Presencial_Nutricao1080x1080_4e8f3ba820.png,Grupo Integrado,Educação > Nutrição,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Nutricao1080x1080_4e8f3ba820/large_integrado_Catalogo_Presencial_Nutricao1080x1080_4e8f3ba820.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_11_img2,Nutrição,Nutrição - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/nutricao,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Nutricao1920x1080_4070866d19/integrado_Catalogo_Presencial_Nutricao1920x1080_4070866d19.png,Grupo Integrado,Educação > Nutrição,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Nutricao1920x1080_4070866d19/large_integrado_Catalogo_Presencial_Nutricao1920x1080_4070866d19.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_12_img1,Odontologia,Odontologia - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/odontologia,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Odontologia1920x1080_f69faf4b5a/integrado_Catalogo_Presencial_Odontologia1920x1080_f69faf4b5a.png,Grupo Integrado,Educação > Odontologia,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Odontologia1920x1080_f69faf4b5a/large_integrado_Catalogo_Presencial_Odontologia1920x1080_f69faf4b5a.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_12_img2,Odontologia,Odontologia - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/odontologia,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Odontologia1080x1080_417f476f1e/integrado_Catalogo_Presencial_Odontologia1080x1080_417f476f1e.png,Grupo Integrado,Educação > Odontologia,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Odontologia1080x1080_417f476f1e/large_integrado_Catalogo_Presencial_Odontologia1080x1080_417f476f1e.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_14_img1,Análise e Desenvolvimento de Sistemas,Análise e Desenvolvimento de Sistemas - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/analise-e-desenvolvimento-de-sistemas,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Analise_e_Desenvolvimento_de_Sistemas1920x1080_aea756a0ec/integrado_Catalogo_Presencial_Analise_e_Desenvolvimento_de_Sistemas1920x1080_aea756a0ec.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Analise_e_Desenvolvimento_de_Sistemas1920x1080_aea756a0ec/large_integrado_Catalogo_Presencial_Analise_e_Desenvolvimento_de_Sistemas1920x1080_aea756a0ec.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_14_img2,Análise e Desenvolvimento de Sistemas,Análise e Desenvolvimento de Sistemas - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/analise-e-desenvolvimento-de-sistemas,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Analise_e_Desenvolvimento_de_Sistemas1080x1080_a5040823fb/integrado_Catalogo_Presencial_Analise_e_Desenvolvimento_de_Sistemas1080x1080_a5040823fb.png,Grupo Integrado,Educação > Graduação,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Analise_e_Desenvolvimento_de_Sistemas1080x1080_a5040823fb/large_integrado_Catalogo_Presencial_Analise_e_Desenvolvimento_de_Sistemas1080x1080_a5040823fb.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_57,Psicopedagogia,Psicopedagogia - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/psicopedagogia,https://storage.googleapis.com/cms-site-integrado/psicopedagogia_ead_0ac663db82/psicopedagogia_ead_0ac663db82.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/large_psicopedagogia_ead_0ac663db82/large_psicopedagogia_ead_0ac663db82.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_61,MBA em Gestão de Pessoas,MBA em Gestão de Pessoas - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/mba-em-gestao-de-pessoas,https://storage.googleapis.com/cms-site-integrado/mba_em_gestao_de_pessoas_7a38dc9844/mba_em_gestao_de_pessoas_7a38dc9844.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/large_mba_em_gestao_de_pessoas_7a38dc9844/large_mba_em_gestao_de_pessoas_7a38dc9844.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_2,Medicina Macapá,Medicina Macapá - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/medicina-macapa,https://storage.googleapis.com/cms-site-integrado/banner_medicina_a93f9497c6/banner_medicina_a93f9497c6.png,Grupo Integrado,Educação > Medicina,https://storage.googleapis.com/cms-site-integrado/medium_banner_medicina_a93f9497c6/medium_banner_medicina_a93f9497c6.png,0.038900,-51.066400,80,km,"68900-000,68901-000,68902-000,68903-000,68904-000,68905-000,68906-000,68907-000,68908-000,68909-000"
curso-pagina_66,MBA em Controladoria,MBA em Controladoria - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/mba-em-controladoria,https://storage.googleapis.com/cms-site-integrado/mba_em_controladoria_31eeefcaab/mba_em_controladoria_31eeefcaab.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/large_mba_em_controladoria_31eeefcaab/large_mba_em_controladoria_31eeefcaab.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_86,Estudos Literários,Estudos Literários - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/estudos-literarios,https://storage.googleapis.com/cms-site-integrado/estudos_literarios_f46528895a/estudos_literarios_f46528895a.webp,Grupo Integrado,Educação > EAD,https://storage.googleapis.com/cms-site-integrado/large_estudos_literarios_f46528895a/large_estudos_literarios_f46528895a.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_17_img1,Agronomia,Agronomia - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/agronomia,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Agronomia1920x1080_5361f8c763/integrado_Catalogo_Presencial_Agronomia1920x1080_5361f8c763.png,Grupo Integrado,Educação > Agronomia,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Agronomia1920x1080_5361f8c763/large_integrado_Catalogo_Presencial_Agronomia1920x1080_5361f8c763.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_17_img2,Agronomia,Agronomia - Presencial - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/graduacao/presencial/agronomia,https://storage.googleapis.com/cms-site-integrado/integrado_Catalogo_Presencial_Agronomia1080x1080_d0fb41428f/integrado_Catalogo_Presencial_Agronomia1080x1080_d0fb41428f.png,Grupo Integrado,Educação > Agronomia,https://storage.googleapis.com/cms-site-integrado/large_integrado_Catalogo_Presencial_Agronomia1080x1080_d0fb41428f/large_integrado_Catalogo_Presencial_Agronomia1080x1080_d0fb41428f.png,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
curso-pagina_69,Engenharia de Estruturas e Fundações,Engenharia de Estruturas e Fundações - EAD - Grupo Integrado. Educação de qualidade e tradição.,in stock,new,0.00 BRL,https://www.grupointegrado.br/pos-graduacao/ead/engenharia-de-estruturas-e-fundacoes,https://storage.googleapis.com/cms-site-integrado/engenharia_de_estruturas_e_fundacoes_3f893a63f2/engenharia_de_estruturas_e_fundacoes_3f893a63f2.webp,Grupo Integrado,Educação > Engenharia,https://storage.googleapis.com/cms-site-integrado/large_engenharia_de_estruturas_e_fundacoes_3f893a63f2/large_engenharia_de_estruturas_e_fundacoes_3f893a63f2.webp,-24.043300,-52.378100,80,km,"87300-000,87301-000,87302-000,87303-000,87304-000,87305-000,87306-000,87307-000,87308-000,87309-000"
